"PMID"	"YEAR"	"CITY"	"GEOLONG"	"GEOLAT"	"COUNTRY"	"#SAMPLES"	"NO_CCGH"	"NO_ACGH"	"NO_WES"	"NO_WGS"	"STATUS"
22250017	2012	"Prague"	14.42	50.09	"Czech Republic"	15	0	15	0	0	"sample data not accessible"
22322669	2012	"Kaohsiung"	120.31	22.62	"Taiwan"	15	0	15	0	0	"sample data in GEO"
24014427	2014	"Santa Monica"	-118.49	34.02	"United States"	15	0	15	0	0	"incomplete"
24185513	2013	"Singapore"	103.85	1.29	"Singapore"	15	0	0	15	0	"incomplete"
24493828	2014	"Boston"	-71.06	42.36	"United States"	15	0	15	0	0	"incomplete"
26032282	2015	"New Haven"	-72.93	41.31	"United States"	15	0	0	15	0	"incomplete"
26678268	2015	"Edinburgh"	-3.2	55.95	"United Kingdom"	15	0	15	0	0	"incomplete"
27175599	2016	"Seoul"	126.98	37.57	"Korean Republic"	15	0	0	15	0	"incomplete"
28419182	2017	"Houston"	-95.36	29.76	"United States"	15	0	0	15	0	"incomplete"
28977923	2017	"Chicago"	-87.65	41.85	"United States"	15	0	0	15	0	"incomplete"
30132154	2018	"Seoul"	126.98	37.57	"Korean Republic"	15	0	0	15	0	"incomplete"
30684551	2019	"Sydney"	151.21	-33.87	"Australia"	15	0	0	0	15	"incomplete"
8648824	1996	"San Francisco"	-122.42	37.77	"United States"	15	15	0	0	0	"sample data not accessible"
8834171	1996	"Helsinki"	24.94	60.17	"Finland"	15	15	0	0	0	"sample data in Progenetix"
9242223	1997	"Helsinki"	24.94	60.17	"Finland"	15	15	0	0	0	"sample data in Progenetix"
9341884	1997	"Sendai"	140.87	38.26	"Japan"	15	15	0	0	0	"sample data in Progenetix"
9665480	1998	"Tampere"	23.79	61.5	"Finland"	15	15	0	0	0	"sample data not accessible"
10077222	1999	"Osaka-shi"	135.5	34.69	"Japan"	16	16	0	0	0	"sample data in Progenetix"
10545709	1999	"Amsterdam"	4.89	52.37	"Netherlands"	16	16	0	0	0	"sample data in Progenetix"
10719369	2000	"Helsinki"	24.94	60.17	"Finland"	16	16	0	0	0	"sample data not accessible"
10779021	2000	"Baltimore"	-76.61	39.29	"United States"	16	16	0	0	0	"incomplete"
11241508	2001	"Yamaguchi-shi"	131.47	34.19	"Japan"	16	16	0	0	0	"sample data in Progenetix"
11276006	2001	"Hannover"	9.73	52.37	"Germany"	16	16	0	0	0	"sample data in Progenetix"
11395368	2001	"Rotterdam"	4.48	51.92	"The Netherlands"	16	16	0	0	0	"sample data in Progenetix"
11408065	2001	"Besancon"	6.02	47.25	"France"	16	16	0	0	0	"sample data in Progenetix"
11579460	2001	"Ulm"	9.99	48.4	"Germany"	16	16	0	0	0	"sample data in Progenetix"
11761722	2001	"Muenster"	7.63	51.96	"Germany"	16	16	0	0	0	"sample data in Progenetix"
12036902	2002	"Heidelberg"	8.69	49.41	"Germany"	16	0	16	0	0	"sample data not accessible"
12152162	2002	"Oklahoma City"	-97.52	35.47	"United States"	16	16	0	0	0	"sample data in Progenetix"
12377657	2002	"Muenster"	7.63	51.96	"Germany"	16	16	0	0	0	"sample data not accessible"
12568317	2003	"Eskisehir"	30.52	39.78	"Turkey"	16	16	0	0	0	"sample data not accessible"
12594669	2003	"Goettingen"	9.93	51.53	"Germany"	16	16	0	0	0	"sample data in Progenetix"
12618769	2003	"Ulm"	9.99	48.4	"Germany"	16	16	16	0	0	"sample data not accessible"
12960699	2003	"Bordeaux"	-0.58	44.84	"France"	16	16	0	0	0	"sample data in Progenetix"
14697635	2004	"Bethesda"	-77.1	38.98	"United States"	16	16	0	0	0	"sample data in Progenetix"
14969815	2004	"Nijmegen"	5.84	51.81	"The Netherlands"	16	16	0	0	0	"sample data in Progenetix"
15258997	2004	"Ulm"	9.99	48.4	"Germany"	16	16	0	0	0	"sample data in Progenetix"
15262439	2004	"Mexico City"	-99.13	19.43	"Mexico"	16	16	0	0	0	"sample data in Progenetix"
15382261	2004	"Madrid"	-3.7	40.42	"Spain"	16	16	0	0	0	"sample data in Progenetix"
15507938	2004	"Toshima"	139.72	35.73	"Japan"	16	16	16	0	0	"sample data in article or supplement [problematic format]"
16612623	2006	"Bologna"	11.34	44.49	"Italy"	16	0	16	0	0	"sample data not accessible"
17298740	2007	"Beijing"	116.4	39.91	"China"	16	16	0	0	0	"sample data in Progenetix"
17584911	2007	"Bordeaux"	-0.58	44.84	"France"	16	16	0	0	0	"sample data in Progenetix"
18172304	2008	"Bethesda"	-77.1	38.98	"United States"	16	0	16	0	0	"sample data in GEO"
18406867	2008	"Chicago"	-87.65	41.85	"United States"	16	0	16	0	0	"sample data not accessible"
18439077	2008	"Tehran"	51.42	35.69	"Iran"	16	16	0	0	0	"sample data in article or supplement"
18663754	2008	"Rome"	12.51	41.89	"Italy"	16	0	16	0	0	"sample data in Progenetix"
19602461	2009	"Sydney"	151.21	-33.87	"Australia"	16	0	16	0	0	"sample data in GEO"
20081813	2010	"Heidelberg"	8.69	49.41	"Germany"	16	0	16	0	0	"sample data not accessible"
20178649	2010	"Taipei"	121.53	25.05	"Taiwan"	16	0	16	0	0	"incomplete"
21319262	2011	"Blacksburg"	-80.41	37.23	"United States"	16	0	16	0	0	"sample data not accessible"
21696394	2011	"Lyngby"	12.49	55.76	"Denmark"	16	0	16	0	0	"sample data not accessible"
21763626	2011	"Sao Paulo"	-46.64	-23.55	"Brazil"	16	16	0	0	0	"sample data in Progenetix"
21949816	2011	"Lund"	13.19	55.71	"Sweden"	16	0	16	0	0	"sample data in ArrayExpress"
22251088	2012	"Kuala Lumpur"	101.69	3.14	"Malaysia"	16	0	16	0	0	"incomplete [full text missing]"
22968441	2013	"Richmond"	-84.29	37.75	"United States"	16	0	16	0	0	"incomplete"
23445872	2013	"Kiel"	10.13	54.32	"Germany"	16	0	16	0	0	"sample data in Progenetix"
24890018	2014	"Kumamoto"	130.69	32.81	"Japan"	16	0	16	0	0	"incomplete"
25240578	2015	"Baltimore"	-76.61	39.29	"United States"	16	0	12	0	16	"sample data not accessible"
25831047	2015	"Seoul"	126.98	37.57	"Korean Republic"	16	0	16	16	0	"incomplete"
25916844	2015	"Rochester"	-70.98	43.3	"United States"	16	0	0	16	0	"incomplete"
26735174	2016	"Ulm"	9.99	48.4	"Germany"	16	0	0	16	0	"incomplete"
27620280	2017	"Amsterdam"	4.89	52.37	"Netherlands"	16	0	16	0	0	"incomplete [full text missing]"
28424200	2017	"Baltimore"	-76.61	39.29	"United States"	16	0	0	16	0	"incomplete"
29674644	2018	"Helsinki"	24.94	60.17	"Finland"	16	0	0	16	0	"incomplete"
29675105	2018	"Shanghai"	121.46	31.22	"China"	16	0	16	0	0	"incomplete"
29755111	2018	"Beijing"	116.4	39.91	"China"	16	0	0	16	0	"incomplete"
29949741	2018	"Seoul"	126.98	37.57	"Korean Republic"	16	0	0	16	0	"incomplete"
9408759	1997	"Copenhagen"	12.57	55.68	"Denmark"	16	16	0	0	0	"sample data in article or supplement [problematic format]"
9809031	1998	"Helsinki"	24.94	60.17	"Finland"	16	16	0	0	0	"sample data in Progenetix"
10338000	1999	"Bethesda"	-77.1	38.98	"United States"	17	17	0	0	0	"sample data not accessible"
10594753	1999	"San Francisco"	-122.42	37.77	"United States"	17	17	0	0	0	"sample data in Progenetix"
11005262	2000	"Muenster"	7.63	51.96	"Germany"	17	17	0	0	0	"sample data in article or supplement [problematic format]"
11104026	2000	"Essen"	7.01	51.46	"Germany"	17	17	0	0	0	"sample data not accessible"
11257209	2001	"Pittsburgh"	-80	40.44	"United States"	17	17	0	0	0	"sample data in Progenetix"
11330945	2001	"Tokyo"	139.69	35.69	"Japan"	17	17	0	0	0	"sample data in article or supplement [problematic format]"
11408060	2001	"Yamaguchi-shi"	131.47	34.19	"Japan"	17	17	0	0	0	"sample data in article or supplement [problematic format]"
11410408	2001	"London"	-0.13	51.51	"United Kingdom"	17	17	0	0	0	"sample data in Progenetix"
11783087	2001	"Guangzhou"	113.25	23.12	"China"	17	17	0	0	0	"sample data not accessible"
11791187	2002	"Heidelberg"	8.69	49.41	"Germany"	17	17	0	0	0	"sample data in Progenetix"
12414532	2002	"Leuven"	4.7	50.88	"Belgium"	17	17	0	0	0	"sample data in Progenetix"
12508247	2003	"Oslo"	10.75	59.91	"Norway"	17	17	0	0	0	"sample data in Progenetix"
14553944	2003	"Sao Paulo"	-46.64	-23.55	"Brazil"	17	17	0	0	0	"sample data in Progenetix"
15834944	2005	"Heidelberg"	8.69	49.41	"Germany"	17	0	17	0	0	"sample data in Progenetix"
16382445	2006	"Stanford"	-122.17	37.43	"United States"	17	0	17	0	0	"incomplete"
16619524	2006	"Rotterdam"	4.48	51.92	"The Netherlands"	17	0	17	0	0	"sample data not accessible"
16721385	2006	"Ulm"	9.99	48.4	"Germany"	17	17	17	0	0	"sample data in Progenetix"
17044060	2007	"Seoul"	126.98	37.57	"Korean Republic"	17	0	17	0	0	"sample data in Progenetix"
17171682	2007	"Milano"	9.19	45.46	"Italy"	17	0	17	0	0	"sample data in article or supplement"
17690704	2007	"Lund"	13.19	55.71	"Sweden"	17	0	17	0	0	"sample data not accessible"
17693187	2007	"Genoa"	8.92	44.43	"Italy"	17	0	17	0	0	"incomplete"
17786355	2007	"Lisbon"	-9.13	38.72	"Portugal"	17	17	0	0	0	"sample data in article or supplement [problematic format]"
18332873	2008	"Villejuif"	2.36	48.79	"France"	17	0	17	0	0	"sample data in ArrayExpress"
20875872	2010	"Buffalo"	-93.87	45.17	"United States"	17	0	17	0	0	"sample data in article or supplement"
21717527	2011	"Oslo"	10.75	59.91	"Norway"	17	0	17	0	0	"incomplete"
21925314	2011	"Houston"	-95.36	29.76	"United States"	17	0	17	0	0	"sample data not accessible"
23044976	2013	"Milano"	9.19	45.46	"Italy"	17	0	17	0	0	"incomplete"
25323042	2014	"Amsterdam"	4.89	52.37	"Netherlands"	17	0	17	0	0	"incomplete"
26027540	2015	"Houston"	-95.36	29.76	"United States"	17	0	17	0	0	"incomplete"
29872697	2017	"Singapore"	103.85	1.29	"SG"	17	0	17	0	0	"incomplete"
7519827	1994	"Heidelberg"	8.69	49.41	"Germany"	17	17	0	0	0	"sample data in Progenetix"
8995481	1996	"Heidelberg"	8.69	49.41	"Germany"	17	17	0	0	0	"sample data not accessible"
9596271	1998	"Helsinki"	24.94	60.17	"Finland"	17	17	0	0	0	"sample data in Progenetix"
10394124	1999	"Yamaguchi-shi"	131.47	34.19	"Japan"	18	18	0	0	0	"sample data in Progenetix"
10805936	2000	"Yamaguchi-shi"	131.47	34.19	"Japan"	18	18	0	0	0	"sample data in Progenetix"
10958937	2000	"Rishon LeZiyyon"	34.79	31.97	"Israel"	18	18	0	0	0	"sample data in Progenetix"
11408066	2001	"Helsinki"	24.94	60.17	"Finland"	18	18	0	0	0	"sample data in Progenetix"
11487275	2001	"Windsor"	-0.6	51.48	"United Kingdom"	18	18	0	0	0	"sample data in Progenetix"
11557779	2001	"Baltimore"	-76.61	39.29	"United States"	18	18	0	0	0	"sample data not accessible"
11562766	2001	"Erlangen"	11.01	49.59	"Germany"	18	18	0	0	0	"sample data not accessible"
11592038	2001	"Changsha"	112.97	28.2	"China"	18	18	0	0	0	"sample data in Progenetix"
11672768	2001	"Toronto"	-79.42	43.7	"Canada"	18	18	0	0	0	"sample data in Progenetix"
11679939	2001	"Graz"	15.45	47.07	"Austria"	18	18	0	0	0	"sample data not accessible"
11773006	2002	"Bergen"	5.32	60.39	"Norway"	18	18	0	0	0	"sample data in Progenetix"
11953825	2002	"Melbourne"	144.96	-37.81	"Australia"	18	18	0	0	0	"sample data not accessible"
12640106	2003	"Bordeaux"	-0.58	44.84	"France"	18	18	0	0	0	"sample data not accessible"
15221937	2004	"Freiburg"	7.85	48	"Germany"	18	0	18	0	0	"sample data not accessible"
15685687	2005	"Amsterdam"	4.89	52.37	"Netherlands"	18	18	0	0	0	"sample data not accessible"
15852498	2005	"Porto"	-8.61	41.15	"Portugal"	18	18	0	0	0	"sample data in Progenetix"
15940691	2005	"Buffalo"	-93.87	45.17	"United States"	18	0	18	0	0	"sample data in Progenetix"
16080954	2005	"Pittsburgh"	-80	40.44	"United States"	18	18	0	0	0	"sample data in Progenetix"
16274455	2005	"Barcelona"	2.16	41.39	"Spain"	18	18	0	0	0	"sample data in Progenetix"
17203188	2007	"Brno"	16.61	49.2	"Czech Republic"	18	18	0	0	0	"sample data in article or supplement [problematic format]"
17420988	2007	"London"	-0.13	51.51	"United Kingdom"	18	0	18	0	0	"sample data in Progenetix"
18366025	2008	"Shanghai"	121.46	31.22	"China"	18	0	18	0	0	"sample data in GEO"
18521849	2008	"Milano"	9.19	45.46	"Italy"	18	0	18	0	0	"sample data in Progenetix"
18643851	2008	"Buffalo"	-93.87	45.17	"United States"	18	0	18	0	0	"sample data not accessible"
19330026	2009	"San Francisco"	-122.42	37.77	"United States"	18	0	18	0	0	"sample data in GEO"
19393419	2009	"Oviedo"	-5.84	43.36	"Spain"	18	0	18	0	0	"incomplete [full text missing]"
19691112	2009	"Cambridge UK"	0.12	52.21	"United Kingdom"	18	0	18	0	0	"sample data not accessible"
19718711	2010	"Hong Kong"	114.16	22.29	"China"	18	0	18	0	0	"sample data not accessible"
21527530	2011	"Newcastle upon Tyne"	-1.61	54.97	"United Kingdom"	18	0	18	0	0	"incomplete"
21919029	2012	"Turku"	22.27	60.45	"Finland"	18	0	18	0	0	"sample data in GEO"
22905207	2012	"Cleveland"	-84.88	35.16	"United States"	18	0	18	0	0	"sample data not accessible"
23271725	2013	"Bethesda"	-77.1	38.98	"United States"	18	0	18	0	0	"sample data in Progenetix"
26395002	2015	"Singapore"	103.85	1.29	"Singapore"	18	0	0	18	0	"incomplete"
27932423	2017	"Phoenix"	-112.07	33.45	"United States"	18	0	0	18	18	"incomplete"
28052061	2017	"Cambridge"	-71.11	42.38	"United States"	18	0	185	185	51	"incomplete"
28112728	2017	"Austin"	-92.97	43.67	"United States"	18	0	297	297	69	"incomplete"
28162975	2017	"Cambridge"	-71.11	42.38	"United States"	18	0	183	183	0	"incomplete"
28292439	2017	"New York City"	-74.01	40.71	"United States"	18	0	56	56	0	"incomplete"
28297679	2017	"Houston"	-95.36	29.76	"United States"	18	0	36	36	0	"incomplete"
29721177	2018	"Chicago"	-87.65	41.85	"United States"	18	0	0	18	0	"incomplete"
30339972	2018	"Jinan"	117	36.67	"China"	18	0	0	18	0	"incomplete"
30627328	2018	"Buffalo"	-93.87	45.17	"United States"	18	0	0	18	0	"incomplete"
7530484	1994	"San Francisco"	-122.42	37.77	"United States"	18	18	0	0	0	"sample data in article or supplement [problematic format]"
8703845	1996	"Heidelberg"	8.69	49.41	"Germany"	18	18	0	0	0	"sample data in Progenetix"
8814453	1996	"Heidelberg"	8.69	49.41	"Germany"	18	18	0	0	0	"sample data in Progenetix"
9218997	1997	"Sendai"	140.87	38.26	"Japan"	18	18	0	0	0	"sample data in article or supplement [problematic format]"
9389925	1997	"Newcastle upon Tyne"	-1.61	54.97	"United Kingdom"	18	18	0	0	0	"sample data not accessible"
9614906	1998	"Bethesda"	-77.1	38.98	"United States"	18	18	0	0	0	"sample data in article or supplement [problematic format]"
9793251	1998	"Helsinki"	24.94	60.17	"Finland"	18	18	0	0	0	"sample data in Progenetix"
10616525	2000	"Durham"	-78.9	35.99	"United States"	19	19	0	0	0	"sample data in Progenetix"
10668897	2000	"Heidelberg"	8.69	49.41	"Germany"	19	19	0	0	0	"sample data in Progenetix"
10706455	1999	"Helsinki"	24.94	60.17	"Finland"	19	19	0	0	0	"sample data in Progenetix"
10812171	2000	"Sao Paulo"	-46.64	-23.55	"Brazil"	19	19	0	0	0	"sample data in Progenetix"
11063794	2000	"Homburg"	7.34	49.33	"Germany"	19	19	0	0	0	"sample data in Progenetix"
11238128	2001	"Leuven"	4.7	50.88	"Belgium"	19	19	0	0	0	"sample data in Progenetix"
11343775	2001	"Glasgow"	-4.26	55.87	"United Kingdom"	19	19	0	0	0	"sample data in Progenetix"
11996789	2002	"Helsinki"	24.94	60.17	"Finland"	19	19	0	0	0	"sample data in Progenetix"
12935929	2003	"Olomouc"	17.25	49.6	"Czech Republic"	19	19	0	0	0	"sample data in Progenetix"
14580765	2003	"Bethesda"	-77.1	38.98	"United States"	19	19	0	0	0	"sample data in Progenetix"
14735198	2004	"Lisbon"	-9.13	38.72	"Portugal"	19	19	0	0	0	"sample data in Progenetix"
15001998	2004	"Helsinki"	24.94	60.17	"Finland"	19	19	0	0	0	"sample data in Progenetix"
15133472	2004	"Yamaguchi-shi"	131.47	34.19	"Japan"	19	19	19	0	0	"sample data in Progenetix"
15231651	2004	"Ulm"	9.99	48.4	"Germany"	19	19	19	0	0	"incomplete"
15494095	2004	"Kuroshio"	133.01	33.02	"Japan"	19	19	19	0	0	"sample data not accessible"
15676145	2005	"Seoul"	126.98	37.57	"Korean Republic"	19	19	0	0	0	"sample data in Progenetix"
15860350	2005	"London"	-0.13	51.51	"United Kingdom"	19	19	19	0	0	"sample data in Progenetix"
15908262	2005	"Chuo"	139.77	35.67	"Japan"	19	19	0	0	0	"sample data in article or supplement [problematic format]"
15948796	2005	"Bergen"	5.32	60.39	"Norway"	19	19	0	0	0	"sample data in Progenetix"
16000565	2005	"Hong Kong"	114.16	22.29	"China"	19	0	19	0	0	"incomplete"
16607373	2006	"Dusseldorf"	6.78	51.22	"Germany"	19	19	0	0	0	"sample data in Progenetix"
16982739	2006	"Oslo"	10.75	59.91	"Norway"	19	0	19	0	0	"sample data not accessible"
17172831	2006	"Newcastle upon Tyne"	-1.61	54.97	"United Kingdom"	19	0	19	0	0	"sample data in Progenetix"
17394638	2007	"Illkirch-Graffenstaden"	7.72	48.53	"France"	19	0	19	0	0	"sample data not accessible"
17407575	2007	"Marburg"	8.77	50.8	"Germany"	19	0	19	0	0	"sample data in Progenetix"
17410523	2007	"Budapest"	19.04	47.5	"Hungary"	19	19	0	0	0	"sample data in Progenetix"
17522785	2007	"Texas City"	-94.9	29.38	"United States"	19	19	9	0	0	"incomplete"
18311747	2008	"Tokyo"	139.69	35.69	"Japan"	19	0	19	0	0	"sample data not accessible"
18406868	2008	"Bari"	16.86	41.11	"Italy"	19	19	0	0	0	"sample data in article or supplement"
18828157	2009	"Rennes"	-1.67	48.11	"France"	19	0	19	0	0	"sample data in GEO"
19389505	2009	"Nijmegen"	5.84	51.81	"The Netherlands"	19	0	19	0	0	"sample data in GEO"
19578770	2009	"Innsbruck"	11.39	47.26	"Austria"	19	19	0	0	0	"incomplete [full text missing]"
19941009	2010	"Tokyo"	139.69	35.69	"Japan"	19	0	19	0	0	"sample data not accessible"
20054560	2010	"Mexico City"	-99.13	19.43	"Mexico"	19	0	19	0	0	"incomplete"
20300172	2010	"Providence"	-71.41	41.82	"United States"	19	0	19	0	0	"sample data not accessible"
20725993	2010	"Catania"	15.07	37.49	"Italy"	19	0	19	0	0	"sample data in GEO"
20802465	2010	"Cleveland"	-84.88	35.16	"United States"	19	0	19	0	0	"sample data not accessible"
20844552	2011	"Barcelona"	2.16	41.39	"Spain"	19	0	19	0	0	"sample data not accessible"
21063398	2011	"Cambridge UK"	0.12	52.21	"United Kingdom"	19	0	19	0	0	"sample data in GEO"
21880637	2011	"Wuxi"	111.86	26.58	"China"	19	0	19	0	0	"sample data not accessible"
21976542	2011	"Houston"	-95.36	29.76	"United States"	19	0	19	0	0	"sample data not accessible"
22018275	2011	"Aarhus"	10.21	56.16	"Denmark"	19	0	19	0	0	"sample data in Progenetix"
22144094	2012	"Genoa"	8.92	44.43	"Italy"	19	0	19	0	0	"sample data in GEO"
22157688	2012	"Taipei"	121.53	25.05	"Taiwan"	19	0	19	0	0	"incomplete"
23144859	2012	"Oslo"	10.75	59.91	"Norway"	19	0	19	0	0	"incomplete"
25574196	2015	"Cheonan"	127.15	36.81	"Korean Republic"	19	0	19	0	0	"incomplete"
25602801	2015	"San Francisco"	-122.42	37.77	"United States"	19	0	19	0	0	"incomplete"
25991819	2015	"Scottsdale"	-111.9	33.51	"United States"	19	0	18	19	0	"sample data in GEO"
26650888	2016	"Singapore"	103.85	1.29	"Singapore"	19	0	0	0	19	"incomplete"
29753010	2018	"Kaohsiung"	120.31	22.62	"Taiwan"	19	0	0	19	0	"incomplete"
8697422	1996	"Rotterdam"	4.48	51.92	"The Netherlands"	19	19	0	0	0	"sample data in Progenetix"
9365835	1997	"Sutton"	-0.2	51.35	"United Kingdom"	19	19	0	0	0	"sample data in Progenetix"
10095431	1998	"Muenster"	7.63	51.96	"Germany"	20	20	0	0	0	"sample data not accessible"
10222437	1999	"Yamaguchi-shi"	131.47	34.19	"Japan"	20	20	0	0	0	"sample data not accessible"
10365129	1999	"Jena"	11.59	50.93	"Germany"	20	20	0	0	0	"incomplete [full text missing]"
10778896	2000	"Hannover"	9.73	52.37	"Germany"	20	20	0	0	0	"incomplete [full text missing]"
10862045	2000	"Paris"	2.35	48.85	"France"	20	20	0	0	0	"sample data in Progenetix"
10958933	2000	"New York City"	-74.01	40.71	"United States"	20	20	0	0	0	"sample data in Progenetix"
11104032	2000	"Rotterdam"	4.48	51.92	"The Netherlands"	20	20	0	0	0	"incomplete"
11111118	2000	"Buenos Aires"	-58.38	-34.61	"Argentina"	20	20	0	0	0	"sample data in Progenetix"
11135441	2001	"Aarhus"	10.21	56.16	"Denmark"	20	20	0	0	0	"sample data in Progenetix"
11391792	2001	"Shanghai"	121.46	31.22	"China"	20	20	0	0	0	"sample data in article or supplement [problematic format]"
11463455	2001	"Tel Aviv"	34.78	32.08	"Israel"	20	20	0	0	0	"sample data in Progenetix"
11547944	2001	"Rotterdam"	4.48	51.92	"The Netherlands"	20	20	0	0	0	"sample data not accessible"
11675133	2001	"Yamaguchi-shi"	131.47	34.19	"Japan"	20	20	0	0	0	"sample data in article or supplement [problematic format]"
11734318	2001	"Taipei"	121.53	25.05	"Taiwan"	20	20	0	0	0	"sample data in Progenetix"
12015749	2002	"Nijmegen"	5.84	51.81	"The Netherlands"	20	20	0	0	0	"sample data in Progenetix"
12112531	2002	"Heidelberg"	8.69	49.41	"Germany"	20	0	20	0	0	"incomplete"
12118191	2002	"Poznan"	16.93	52.41	"Poland"	20	20	0	0	0	"sample data in Progenetix"
12165448	2002	"Turku"	22.27	60.45	"Finland"	20	20	0	0	0	"sample data in Progenetix"
12218213	2002	"Munich"	11.58	48.14	"Germany"	20	20	0	0	0	"sample data in Progenetix"
12218450	2002	"Hong Kong"	114.16	22.29	"China"	20	20	0	0	0	"sample data in Progenetix"
12378529	2002	"Tampere"	23.79	61.5	"Finland"	20	20	0	0	0	"sample data in Progenetix"
12474226	2003	"Regensburg"	12.12	49.03	"Germany"	20	20	0	0	0	"sample data in Progenetix"
12557225	2003	"London"	-0.13	51.51	"United Kingdom"	20	20	0	0	0	"sample data in Progenetix"
12598311	2003	"San Francisco"	-122.42	37.77	"United States"	20	20	20	0	0	"sample data in Progenetix"
12798697	2003	"Pittsburgh"	-80	40.44	"United States"	20	20	0	0	0	"sample data not accessible"
12845540	2004	"Eskisehir"	30.52	39.78	"Turkey"	20	20	0	0	0	"sample data in Progenetix"
12853973	2003	"San Francisco"	-122.42	37.77	"United States"	20	0	20	0	0	"sample data in GEO"
12939740	2003	"Glasgow"	-4.26	55.87	"United Kingdom"	20	20	0	0	0	"sample data in Progenetix"
14580771	2003	"Otsu-shi"	135.87	35	"Japan"	20	20	0	0	0	"sample data in Progenetix"
14732926	2004	"Rotterdam"	4.48	51.92	"The Netherlands"	20	0	20	0	0	"sample data in Progenetix"
