"PMID"	"First author"	"CITY"	"GEOLONG"	"GEOLAT"	"COUNTRY"	"#SAMPLES"		"PMID"
25884336	"Caburet S"	"Paris"	2.35	48.85	"France"	10		25884336
25884948	"Gao H"	"Beijing"	116.4	39.91	"China"	12		25884948
25886454	"Bambury RM"	"New York City"	-74.01	40.71	"United States"	59		25886454
25887352	"Kuilman T"	"Amsterdam"	4.89	52.37	"Netherlands"	6		25887352
25889843	"Alakus H"	"San Diego"	-117.16	32.72	"United States"	9		25889843
25901726	"Dong H"	"Shanghai"	121.46	31.22	"China"	50		25901726
25904160	"Walker BA"	"London"	-0.13	51.51	"United Kingdom"	463		25904160
25913717	"O'Brien TD"	"Nashville"	-86.78	36.17	"United States"	27		25913717
25916844	"Chien J"	"Rochester"	-70.98	43.3	"United States"	16		25916844
25918615	"Gupta E"	"Jacksonville"	-90.23	39.73	"United States"	1		25918615
25922084	"Klevebring D"	"Stockholm"	18.06	59.33	"Sweden"	50		25922084
25925892	"Hirbe AC"	"saint louis"	-90.26	38.64	"United States"	5		25925892
25926029	"Blattmann C"	"Stuttgart"	9.18	48.78	"Germany"	5		25926029
25932961	"Croce S"	"Bordeaux"	-0.58	44.84	"France"	49		25932961
25940061	"Gururangan S"	"Durham"	-78.9	35.99	"United States"	1		25940061
25950952	"Virk SM"	"Cleveland"	-84.88	35.16	"United States"	6		25950952
25951887	"Fusco N"	"New York City"	-74.01	40.71	"United States"	1		25951887
25953157	"Bidard FC"	"Paris"	2.35	48.85	"France"	2		25953157
25960282	"Piskareva O"	"Dublin"	-6.25	53.33	"Ireland"	3		25960282
25961742	"Vaca-Paniagua F"	"Mexico City"	-99.13	19.43	"Mexico"	12		25961742
25961940	"Paulsson K"	"Lund"	13.19	55.71	"Sweden"	39		25961940
25962120	"Li B"	"Shanghai"	121.46	31.22	"China"	45		25962120
25962155	"Glaser G"	"Rochester"	-70.98	43.3	"United States"	1		25962155
25962659	"Kjeldsen E."	"Aarhus"	10.21	56.16	"Denmark"	1		25962659
25963524	"Abedalthagafi MS"	"Cambridge"	-71.11	42.38	"United States"	3		25963524
25963736	"Weinberg OK"	"Stanford"	-122.17	37.43	"United States"	20		25963736
25965583	"Yu D"	"Beijing"	116.4	39.91	"China"	77		25965583
25970776	"Bollig-Fischer A"	"Detroit"	-83.05	42.33	"United States"	10		25970776
25974735	"Hussain AR"	"Riyadh"	46.72	24.69	"Saudi Arabia"	29		25974735
25979483	"Kim TM"	"Seoul"	126.98	37.57	"Korean Republic"	35		25979483
25987569	"Olsson E"	"Lund"	13.19	55.71	"Sweden"	21		25987569
25991818	"Crona J"	"Uppsala"	17.64	59.86	"Sweden"	136		25991818
25991819	"Braggio E"	"Scottsdale"	-111.9	33.51	"United States"	19		25991819
25992885	"Muff R"	"Zurich"	8.55	47.37	"Switzerland"	4		25992885
25997541	"Earl J"	"Madrid"	-3.7	40.42	"Spain"	40		25997541
26003479	"Lee E"	"Seoul"	126.98	37.57	"Korean Republic"	47		26003479
26013381	"Yeh I"	"San Francisco"	-122.42	37.77	"United States"	6		26013381
26019623	"Al Zeyadi M"	"Sofia"	23.32	42.7	"Bulgaria"	10		26019623
26022454	"Dagrada GP"	"Milano"	9.19	45.46	"Italy"	12		26022454
26026101	"Weeber F"	"Amsterdam"	4.89	52.37	"Netherlands"	1		26026101
26027540	"Mehrotra M"	"Houston"	-95.36	29.76	"United States"	17		26027540
26032282	"Juhlin CC"	"New Haven"	-72.93	41.31	"United States"	15		26032282
26033747	"Gronseth CM"	"Seattle"	-122.33	47.61	"United States"	112		26033747
26035356	"Jin DH"	"Seattle"	-122.33	47.61	"United States"	40		26035356
26039708	"Bellmunt J"	"Cambridge"	-71.11	42.38	"United States"	94		26039708
26041878	"Jäger W"	"Vancouver"	-123.12	49.25	"Canada"	5		26041878
26046463	"Cifola I"	"Milano"	9.19	45.46	"Italy"	12		26046463
26061751	"Cancer Genome Atlas Research Network"	"Atlanta"	-84.39	33.75	"United States"	532		26061751
26082451	"McGirt LY"	"Nashville"	-86.78	36.17	"United States"	5		26082451
26091043	"Cancer Genome Atlas Network."	"Houston"	-95.36	29.76	"United States"	472		26091043
26120819	"Takahashi H"	"Tokyo"	139.69	35.69	"Japan"	52		26120819
26121086	"Schramm A"	"Heidelberg"	8.69	49.41	"Germany"	32		26121086
26121087	"Eleveld TF"	"Heidelberg"	8.69	49.41	"Germany"	46		26121087
26159421	"Kozono D"	"La Jolla"	-117.27	32.85	"United States"	10		26159421
26169613	"Robinson GW"	"Memphis"	-90.05	35.15	"United States"	8		26169613
26169971	"Karpathakis A"	"London"	-0.13	51.51	"United Kingdom"	29		26169971
26192916	"Choi J"	"New Haven"	-72.93	41.31	"United States"	40		26192916
26192917	"Jiang L"	"Shanghai"	121.46	31.22	"China"	25		26192917
26192918	"Stachler MD"	"Boston"	-71.06	42.36	"United States"	50		26192918
26205622	"Mansur MB"	"London"	-0.13	51.51	"United Kingdom"	13		26205622
26235493	"Beothe T"	"Mannheim"	8.48	49.5	"Germany"	56		26235493
26242876	"Alkner S"	"Lund"	13.19	55.71	"Sweden"	20		26242876
26243311	"Torabi K"	"Barcelona"	2.16	41.39	"Spain"	30		26243311
26247464	"Chen C"	"Seattle"	-122.33	47.61	"United States"	75		26247464
26305789	"Salaverria I"	"Barcelona"	2.16	41.39	"Spain"	180		26305789
26307133	"Wilson MA"	"Philadelphia"	-75.16	39.95	"United States"	121		26307133
26310374	"Koh Y"	"Seoul"	126.98	37.57	"Korean Republic"	1		26310374
26314988	"Novak AJ"	"Rochester"	-70.98	43.3	"United States"	51		26314988
26317783	"Cabral de Almeida Cardoso L"	"Rio de Janeiro"	-43.21	-22.9	"Brazil"	14		26317783
26317899	"Barrett MT"	"Scottsdale"	-111.9	33.51	"United States"	326		26317899
26320103	"Selmansberger M"	"Kiev"	30.52	50.45	"Ukraine"	84		26320103
26355282	"Biesma HD"	"Amsterdam"	4.89	52.37	"Netherlands"	69		26355282
26355525	"Valli R"	"Varese"	8.82	45.82	"Italy"	10		26355525
26355908	"Sarhadi VK"	"Helsinki"	24.94	60.17	"Finland"	20		26355908
26360582	"Jin DH"	"Suwon-si"	127.01	37.29	"Korean Republic"	88		26360582
26361850	"de Graaff MA"	"Leiden"	4.5	52.16	"The Netherlands"	2		26361850
26366361	"Kusumoto E"	"Fukuoka-shi"	130.42	33.61	"Japan"	1		26366361
26371886	"Bidinotto LT"	"Barretos"	-48.57	-20.56	"Brazil"	1		26371886
26373279	"Kim J"	"Seoul"	126.98	37.57	"Korean Republic"	36		26373279
26392596	"Cargo CA"	"Leeds"	-1.55	53.8	"United Kingdom"	101		26392596
26395002	"Vettore AL"	"Singapore"	103.85	1.29	"Singapore"	18		26395002
26401016	"Park H"	"Farmington"	-90.42	37.78	"United States"	103		26401016
26415585	"Kiel MJ"	"Philadelphia"	-75.16	39.95	"United States"	80		26415585
26424407	"Kim T"	"Hwasun"	126.99	35.06	"Korean Republic"	12		26424407
26427646	"Cao Y"	"Beijing"	116.4	39.91	"China"	100		26427646
26429873	"Choi YJ"	"Seoul"	126.98	37.57	"Korean Republic"	5		26429873
26430163	"Forsberg LA"	"Uppsala"	17.64	59.86	"Sweden"	1162		26430163
26432421	"McPherson JR"	"Uppsala"	17.64	59.86	"Sweden"	1		26432421
26451490	"Ciriello G"	"Chapel Hill"	-79.06	35.91	"United States"	817		26451490
26452468	"Huang KT"	"Melbourne"	144.96	-37.81	"Australia"	29		26452468
26470716	"Rajendra S"	"Sydney"	151.21	-33.87	"Australia"	12		26470716
26498442	"Peveling-Oberhag J"	"Frankfurt am Main"	8.68	50.12	"Germany"	24		26498442
26506417	"Hunter SM"	"Melbourne"	144.96	-37.81	"Australia"	23		26506417
26509444	"Palomo L"	"Barcelona"	2.16	41.39	"Spain"	128		26509444
26523470	"McCarthy C"	"Liverpool"	-2.98	53.41	"United Kingdom"	12		26523470
26540282	"Castagnola P"	"Genoa"	8.92	44.43	"Italy"	151		26540282
26544893	"Safavi S"	"Lund"	13.19	55.71	"Sweden"	11		26544893
26544944	"Cancer Genome Atlas Research Network."	"Bethesda"	-77.1	38.98	"United States"	502		26544944
26551667	"da Silva Almeida AC"	"New York City"	-74.01	40.71	"United States"	42		26551667
26557502	"Biswas S"	"Newcastle under Lyme"	-2.23	53	"United Kingdom"	1		26557502
26563871	"Rubin MA"	"Newcastle under Lyme"	-2.23	53	"United Kingdom"	0		26563871
26575206	"Gandolfi G"	"Reggio nell Emilia"	10.63	44.7	"Italy"	41		26575206
26575327	"Terragna C"	"Bologna"	11.34	44.49	"Italy"	89		26575327
26597680	"Del Giudice I"	"Rome"	12.51	41.89	"Italy"	9		26597680
26608593	"Mareschal S"	"Rouen"	1.1	49.44	"France"	14		26608593
26618343	"Bai H"	"New Haven"	-72.93	41.31	"United States"	41		26618343
26619400	"Cao W"	"Zhengzhou"	113.65	34.76	"China"	2		26619400
26620706	"Mota A"	"Madrid"	-3.7	40.42	"Spain"	4		26620706
26621152	"Sunpaweravong P"	"Winnipeg"	-97.15	49.88	"Canada"	27		26621152
26622803	"Zhang J"	"Beijing"	116.4	39.91	"China"	34		26622803
26631609	"Mitani Y"	"Houston"	-95.36	29.76	"United States"	21		26631609
26638776	"Kasar S"	"Boston"	-71.06	42.36	"United States"	30		26638776
26639241	"Chen L"	"Boston"	-71.06	42.36	"United States"	66		26639241
26643872	"Kanojia D"	"Singapore"	103.85	1.29	"Singapore"	99		26643872
26645048	"Griffith M"	"Singapore"	103.85	1.29	"Singapore"	2		26645048
26650888	"Salipante SJ"	"Singapore"	103.85	1.29	"Singapore"	19		26650888
26660085	"Bodelon C"	"Bethesda"	-77.1	38.98	"United States"	38		26660085
26672766	"Shi JY"	"Shanghai"	121.46	31.22	"China"	4		26672766
26678268	"Briffa R"	"Edinburgh"	-3.2	55.95	"United Kingdom"	15		26678268
26681674	"San Lucas FA"	"Houston"	-95.36	29.76	"United States"	3		26681674
26683364	"Ahn DH"	"Houston"	-95.36	29.76	"United States"	28		26683364
26693899	"Lambrechts S"	"Leuven"	4.7	50.88	"Belgium"	31		26693899
26702065	"Chapuy B"	"Boston"	-71.06	42.36	"United States"	27		26702065
26718059	"Zhang W"	"New York City"	-74.01	40.71	"United States"	1		26718059
26735174	"Riehl LM"	"Ulm"	9.99	48.4	"Germany"	16		26735174
26740820	"Grygalewicz B"	"Warsaw"	21.01	52.23	"Poland"	40		26740820
26752112	"Xue R"	"Warsaw"	21.01	52.23	"Poland"	10		26752112
26753621	"Bianchi-Frias D"	"Seattle"	-122.33	47.61	"United States"	20		26753621
26757737	"Fukumura K"	"Tokyo"	139.69	35.69	"Japan"	41		26757737
26759717	"Cheng C"	"Taiyuan"	112.56	37.87	"China"	104		26759717
26787232	"Bousquet M"	"Toulouse"	1.44	43.6	"France"	7		26787232
26799285	"Litviakov NV"	"Tomsk"	84.97	56.5	"Russia"	68		26799285
26806338	"Yachida S"	"Tokyo"	139.69	35.69	"Japan"	60		26806338
26854024	"Nairismï¿?gi ML"	"Singapore"	103.85	1.29	"SG"	4		26854024
26857264	"Hu N"	"Rockville"	-77.15	39.08	"United States"	90		26857264
26872047	"Forero-Castro M"	"Salamanca"	-3.68	40.43	"Spain"	265		26872047
26872634	"Schwab C"	"Newcastle Upon Tyne"	-1.61	54.97	"United Kingdom"	11		26872634
26883104	"Messina M"	"Rome"	12.51	41.89	"Italy"	81		26883104
26887776	"Havelange V"	"Brussels"	4.35	50.85	"Belgium"	24		26887776
26941286	"Hijiya N"	"Oita"	131.61	33.24	"Japan"	39		26941286
27002761	"Mahas A"	"Dayton"	-84.19	39.76	"United States"	62		27002761
27022003	"Olsson L"	"Lund"	13.19	55.71	"Sweden"	63		27022003
27028851	"Bertucci F"	"Lund"	13.19	55.71	"Sweden"	46		27028851
27030389	"Georgiou K"	"Guangzhou"	113.25	23.12	"China"	20		27030389
27034009	"Ledgerwood LG"	"Kansas City"	-94.63	39.11	"United States"	2		27034009
27035284	"Liu YF"	"Taichung"	120.68	24.15	"Taiwan"	3		27035284
27047543	"Abdel-Rahman WM"	"Sharjah"	55.41	25.34	"Arab Emirates"	1		27047543
27050099	"Lee JK"	"Los Angeles"	-118.24	34.05	"United States"	4		27050099
27060156	"Amin NA"	"Los Angeles"	-118.24	34.05	"United States"	61		27060156
27075406	"Sun R"	"Chengdu"	104.07	30.67	"China"	1		27075406
27078850	"Singh H"	"Boston"	-71.06	42.36	"United States"	7		27078850
27093186	"Jiang L"	"Shanghai"	121.46	31.22	"China"	99		27093186
27135926	"Nik-Zainal S"	"hinxton"	0.18	52.08	"United Kingdom"	560		27135926
27139883	"Kim KT"	"Seoul"	126.98	37.57	"Korean Republic"	4		27139883
27157252	"Mikulasova A"	"Brno"	16.61	49.2	"Czech Republic"	33		27157252
27161658	"Wang Y"	"Ann Arbor"	-83.74	42.28	"United States"	60		27161658
27165744	"Zheng S"	"Houston"	-95.36	29.76	"United States"	90		27165744
27168466	"Ryan SL"	"Newcastle upon Tyne"	-1.61	54.97	"United Kingdom"	8		27168466
27172220	"Bidinotto LT"	"Barretos"	-48.57	-20.56	"Brazil"	65		27172220
27174753	"Fei SS"	"Portland"	-97.32	27.88	"United States"	40		27174753
27175599	"Lim CH"	"Seoul"	126.98	37.57	"Korean Republic"	15		27175599
27177282	"Stålberg K"	"Uppsala"	17.64	59.86	"Sweden"	43		27177282
27261508	"Zhao F"	"Essen"	7.01	51.46	"Germany"	5		27261508
27267075	"Disciglio V"	"Milano"	9.19	45.46	"Italy"	1		27267075
27276707	"Brosï¿?us J"	"Nancy"	6.18	48.68	"France"	39		27276707
27335277	"Spina V"	"Novara"	8.62	45.45	"Italy"	35		27335277
27472274	"Sveen A"	"Oslo"	10.75	59.91	"Norway"	140		27472274
27620280	"Lips EH"	"Amsterdam"	4.89	52.37	"Netherlands"	16		27620280
27689332	"Zhao J"	"Yantai"	121.44	37.48	"China"	6		27689332
27707790	"Bi WL"	"Boston"	-71.06	42.36	"United States"	42		27707790
27718322	"Fiset PO"	"Montreal"	-73.59	45.51	"Canada"	4		27718322
27729614	"van den Broek E"	"Amsterdam"	4.89	52.37	"Netherlands"	114		27729614
27846907	"Kader T"	"Melbourne"	144.96	-37.81	"Australia"	4		27846907
27863505	"Ferreira EN"	"Sao Paulo"	-46.64	-23.55	"Brazil"	1		27863505
27897040	"Lianos GD"	"Ioannina"	20.85	39.66	"Greece"	2		27897040
27902597	"Vanni I"	"Genoa"	8.92	44.43	"Italy"	3		27902597
27923066	"Shi J"	"Bethesda"	-77.1	38.98	"United States"	101		27923066
27932423	"Peng S"	"Phoenix"	-112.07	33.45	"United States"	18		27932423
28052061	"Cancer Genome Atlas Research Network"	"Cambridge"	-71.11	42.38	"United States"	18		28052061
28112728	"Cancer Genome Atlas Research Network"	"Austin"	-92.97	43.67	"United States"	18		28112728
28162975	"Fishbein L"	"Cambridge"	-71.11	42.38	"United States"	18		28162975
28292439	"Cherniack AD"	"New York City"	-74.01	40.71	"United States"	18		28292439
28297679	"Farshidfar F"	"Houston"	-95.36	29.76	"United States"	18		28297679
28419182	"Pécuchet N"	"Houston"	-95.36	29.76	"United States"	15		28419182
28424200	"Avigdor BE"	"Baltimore"	-76.61	39.29	"United States"	16		28424200
28424246	"Moffitt AB"	"Durham"	-78.9	35.99	"United States"	69		28424246
28427202	"Kim JY"	"Seoul"	126.98	37.57	"Korean Republic"	37		28427202
28429735	"Brown D"	"Brussels"	4.35	50.85	"Belgium"	64		28429735
28433076	"Wang L"	"New York City"	-74.01	40.71	"United States"	207		28433076
28434767	"Chung CT"	"Taipei"	121.53	25.05	"Taiwan"	1		28434767
28439300	"Ogawa H"	"Shanghai"	121.46	31.22	"China"	0		28439300
28440410	"Yi Y"	"Shanghai"	121.46	31.22	"China"	5		28440410
28445112	"Jamal-Hanjani M"	"London"	-0.13	51.51	"United Kingdom"	327		28445112
28446508	"Pierobon M"	"Manassas"	-77.48	38.75	"United States"	27		28446508
28452169	"Kiyohara Y"	"Shizuoka-shi"	138.38	34.98	"Japan"	2		28452169
28452984	"Togasaki E"	"Chiba"	140.12	35.6	"Japan"	24		28452984
28453432	"Jamshidi N"	"Los Angeles"	-118.24	34.05	"United States"	23		28453432
28453704	"Lesurf R"	"Columbus"	-97.37	41.43	"United States"	48		28453704
28454591	"Johns AL"	"Sydney"	151.21	-33.87	"Australia"	208		28454591
28460465	"McCormick A"	"Manchester"	-2.24	53.48	"United Kingdom"	3		28460465
28461256	"Reck M"	"Ahrensburg"	10.23	53.68	"Germany"	38		28461256
28465312	"Noorani A"	"Cambridge"	0.12	52.2	"United Kingdom"	140		28465312
28466039	"Grozdanov P"	"Sofia"	23.32	42.7	"Bulgaria"	9		28466039
28474091	"Ito Y"	"Akita"	140.12	39.72	"Japan"	1		28474091
28550183	"Mikulasova A"	"Brno"	16.61	49.2	"Czech Republic"	33		28550183
28551381	"Viel A"	"Rome"	12.51	41.89	"Italy"	7		28551381
28552826	"Chen S"	"Indianapolis"	-86.16	39.77	"United States"	14		28552826
28552950	"Mei Y"	"Boston"	-71.06	42.36	"United States"	4		28552950
28552987	"Snyder A"	"New York City"	-74.01	40.71	"United States"	26		28552987
28608921	"Dai W"	"Hong Kong"	114.16	22.29	"China"	56		28608921
28622513	"Cancer Genome Atlas Research Network. Electronic address: wheeler@bcm.edu"	"Houston"	-95.36	29.76	"United States"	378		28622513
28656700	"Sadimin ET"	"New York City"	-74.01	40.71	"United States"	7		28656700
28810144	"Cancer Genome Atlas Research Network. Electronic address: andrew_aguirre@dfci.harvard.edu"	"Cambridge"	-71.11	42.38	"United States"	185		28810144
28810145	"Robertson AG"	"Houston"	-95.36	29.76	"United States"	80		28810145
28939073	"Padhi SS"	"Bhubaneshwar"	85.83	20.27	"India"	104		28939073
28941923	"Nguyen HG"	"San Francisco"	-122.42	37.77	"United States"	140		28941923
28943925	"Mikkelsen LH"	"Copenhagen"	12.57	55.68	"Denmark"	1		28943925
28945760	"Camacho N"	"Norwich"	1.3	52.63	"United Kingdom"	103		28945760
28945781	"Brisse HJ"	"Paris"	2.35	48.85	"France"	133		28945781
28945826	"Bernichon E"	"Lyon"	4.85	45.75	"France"	147		28945826
28945830	"Izumchenko E"	"Baltimore"	-76.61	39.29	"United States"	237		28945830
28951115	"Casuscelli J"	"New York City"	-74.01	40.71	"United States"	281		28951115
28966033	"Mackay A"	"Sutton"	-0.2	51.35	"United Kingdom"	157		28966033
28977923	"Kato T"	"Chicago"	-87.65	41.85	"United States"	15		28977923
29050216	"Matse JH"	"Amsterdam"	4.89	52.37	"Netherlands"	27		29050216
29100075	"Cancer Genome Atlas Research Network. Electronic address: elizabeth.demicco@sinaihealthsystem.ca"	"Bethesda"	-77.1	38.98	"United States"	264		29100075
29253671	"Zhan D"	"Tianjin"	117.18	39.14	"China"	48		29253671
29327710	"Croce S"	"Bordeaux"	-0.58	44.84	"France"	77		29327710
29333154	"Zhan H"	"Shanghai"	121.46	31.22	"China"	5		29333154
29438696	"Radovich M"	"Indianapolis"	-86.16	39.77	"United States"	124		29438696
29556019	"Pillonel V"	"Basel"	7.57	47.56	"Switzerland"	22		29556019
29569716	"Xu H"	"Guangzhou"	113.25	23.12	"China"	26		29569716
29600313	"Sim J"	"Seoul"	126.98	37.57	"Korean Republic"	40		29600313
29663366	"Wilke CM"	"Munich"	11.58	48.14	"Germany"	68		29663366
29665859	"Renault AL"	"Paris"	2.35	48.85	"France"	23		29665859
29667179	"Luo W"	"Chengdu"	104.07	30.67	"China"	36		29667179
29674500	"Moody S"	"Cambridge"	0.12	52.2	"United Kingdom"	21		29674500
29674644	"Dufva O"	"Helsinki"	24.94	60.17	"Finland"	16		29674644
29675105	"Chen W"	"Shanghai"	121.46	31.22	"China"	16		29675105
29679510	"Marguet F"	"Rouen"	1.1	49.44	"France"	1		29679510
29687880	"Zhou W"	"Bethesda"	-77.1	38.98	"United States"	98		29687880
29688850	"Wang L"	"Weifang"	119.1	36.71	"China"	1		29688850
29689243	"Mehrad M"	"Pittsburgh"	-80	40.44	"United States"	3		29689243
29721177	"Santa-Maria CA"	"Chicago"	-87.65	41.85	"United States"	18		29721177
29739401	"Kï¿?ndig P"	"Zurich"	8.55	47.37	"Switzerland"	372		29739401
29741745	"Gupta N"	"San Francisco"	-122.42	37.77	"United States"	46		29741745
29748622	"Warsow G"	"Heidelberg"	8.69	49.41	"Germany"	37		29748622
29749539	"Morikawa A"	"Tokyo"	139.69	35.69	"Japan"	1		29749539
29753010	"Chang CC"	"Kaohsiung"	120.31	22.62	"Taiwan"	19		29753010
29754820	"Zhang AW"	"Vancouver"	-123.12	49.25	"Canada"	212		29754820
29755111	"Yang P"	"Beijing"	116.4	39.91	"China"	16		29755111
29755658	"Lawrie A"	"Aberdeen"	-2.1	57.14	"United Kingdom"	4		29755658
29760388	"North JP"	"San Francisco"	-122.42	37.77	"United States"	32		29760388
29761480	"Paumard-Hernï¿?ndez B"	"Madrid"	-3.7	40.42	"Spain"	391		29761480
29764005	"Min JW"	"Chuncheon"	127.73	37.87	"Korean Republic"	11		29764005
29764119	"DÄ?bniak T"	"Szczecin"	14.55	53.43	"Poland"	96		29764119
29764516	"Du Y"	"Suzhou"	116.98	33.64	"China"	2		29764516
29788985	"Jiang Y"	"Zhengzhou"	113.65	34.76	"China"	10		29788985
29792754	"van Dijk E"	"Amsterdam"	4.89	52.37	"Netherlands"	96		29792754
29796160	"Sugai T"	"Morioka-shi"	141.15	39.7	"Japan"	120		29796160
29799009	"Wang C"	"Nanjing"	118.78	32.06	"China"	92		29799009
29804324	"Cacheux W"	"Saint-Cloud"	2.2	48.85	"France"	49		29804324
29808933	"Klintman J"	"Oxford"	-1.26	51.75	"United Kingdom"	61		29808933
29849115	"Noï¿? M"	"Baltimore"	-76.61	39.29	"United States"	6		29849115
29854292	"Encinas G"	"Sao Paulo"	-46.64	-23.55	"Brazil"	8		29854292
29854299	"Kahen EJ"	"Tampa"	-82.46	27.95	"United States"	3		29854299
29862022	"Chan JYK"	"Hong Kong"	114.16	22.29	"China"	1		29862022
29872697	"Leong SH"	"Singapore"	103.85	1.29	"SG"	17		29872697
29872714	"Brastianos PK"	"Boston"	-71.06	42.36	"United States"	12		29872714
29872726	"Thibodeau ML"	"Vancouver"	-123.12	49.25	"Canada"	1		29872726
29879995	"Hamdi Y"	"Tunis"	10.17	36.82	"Tunisia"	7		29879995
29880583	"Wang J"	"Baltimore"	-76.61	39.29	"United States"	86		29880583
29884406	"Hanna GJ"	"Boston"	-71.06	42.36	"United States"	6		29884406
29885407	"Huang HS"	"Kaohsiung"	120.31	22.62	"Taiwan"	57		29885407
29888014	"Fevang B"	"Oslo"	10.75	59.91	"Norway"	1		29888014
29891567	"Schwartz JR"	"Memphis"	-90.05	35.15	"United States"	6		29891567
29892687	"Norris EJ"	"Charlotte"	-80.84	35.23	"United States"	3		29892687
29898407	"Shen H"	"Chapel Hill"	-79.06	35.91	"United States"	139		29898407
29899191	"Hatakeyama K"	"Shizuoka-shi"	138.38	34.98	"Japan"	2040		29899191
29901254	"Colombo C"	"Milano"	9.19	45.46	"Italy"	12		29901254
29903880	"Aguirre AJ"	"Boston"	-71.06	42.36	"United States"	79		29903880
29909985	"Viswanathan SR"	"Boston"	-71.06	42.36	"United States"	23		29909985
29924794	"Burns MB"	"Minneapolis"	-93.26	44.98	"United States"	44		29924794
29925043	"Park JH"	"Seoul"	126.98	37.57	"Korean Republic"	2		29925043
29933930	"Chen M"	"Phoenix"	-112.07	33.45	"United States"	12		29933930
29949741	"Lee M"	"Seoul"	126.98	37.57	"Korean Republic"	16		29949741
29950348	"Din S"	"Edinburgh"	-3.2	55.95	"United Kingdom"	34		29950348
29951225	"Torres-Ayuso P"	"Manchester"	-2.24	53.48	"United Kingdom"	1		29951225
29954840	"Li M"	"Shanghai"	121.46	31.22	"China"	157		29954840
29955141	"Reimann JDR"	"Needham"	-71.23	42.28	"United States"	31		29955141
29955147	"Dadone-Montaudiï¿? B"	"Lyon"	4.85	45.75	"France"	20		29955147
29961066	"Cheng Z"	"Beijing"	116.4	39.91	"China"	65		29961066
29961079	"Shu Y"	"Chengdu"	104.07	30.67	"China"	32		29961079
29967129	"Branford S"	"Adelaide"	138.6	-34.93	"Australia"	38		29967129
29967250	"Hirsch D"	"Heidelberg"	8.69	49.41	"Germany"	73		29967250
29967346	"Yu Z"	"Xi An"	108.93	34.26	"China"	103		29967346
29967378	"Lundin-Strï¿?m KB"	"Lund"	13.19	55.71	"Sweden"	25		29967378
29968252	"Komor MA"	"Amsterdam"	-74.19	42.94	"United States"	32		29968252
29968962	"Valind A"	"Lund"	13.19	55.71	"Sweden"	7		29968962
29970507	"Romero S"	"Santiago"	-70.65	-33.46	"Chile"	153		29970507
